Commit Hash,File Name,MI_Before,MI_After,MI_Change,CC_Before,CC_After,CC_Change,LOC_Before,LOC_After,LOC_Change,Semantic_Similarity,Token_Similarity,Semantic_class,Token_class,Classes_Agree
7155f11a723695352323d484610b9a1c6798eb69,CHANGES,,,,,,,,,,0.9998208284378052,0.9885531432859284,Minor,Minor,YES
7155f11a723695352323d484610b9a1c6798eb69,app.py,,,,,,,,,,0.9999387860298156,0.9779224391895645,Minor,Minor,YES
7155f11a723695352323d484610b9a1c6798eb69,config.rst,,,,,,,,,,1.0,0.9253494761244676,Minor,Minor,YES
7155f11a723695352323d484610b9a1c6798eb69,flask_tests.py,,,,,,,,,,0.9999319314956664,0.984976605699332,Minor,Minor,YES
715f64d2afef0e5b9800f0e0fb0eb9c892e1573a,flask.py,,,,,,,,,,1.0000001192092896,0.9859210026862896,Minor,Minor,YES
715f64d2afef0e5b9800f0e0fb0eb9c892e1573a,jquery.rst,,,,,,,,,,1.0,0.9415410831761328,Minor,Minor,YES
718ef4d699d1de79117f92ff16feed98c3a1aa11,ctx.py,,,,,,,,,,1.0,0.9970783712202568,Minor,Minor,YES
7242abcfb22c5b7321dc658766e8b6f5486ff1c3,logging.py,100.0,100.0,0.0,1.0,1.0,0.0,42.0,43.0,1.0,0.99962317943573,0.969272950489766,Minor,Minor,YES
727c701686c18c4a27ca523eb0c5862d497be24e,api.rst,,,,,,,,,,0.9999010562896729,0.9961553220280523,Minor,Minor,YES
727c701686c18c4a27ca523eb0c5862d497be24e,index.rst,,,,,,,,,,0.976545751094818,0.2983404633223835,Minor,Major,NO
727c701686c18c4a27ca523eb0c5862d497be24e,minitwit.py,42.60688209014607,42.60688209014607,0.0,44.0,44.0,0.0,228.0,228.0,0.0,0.9999998211860656,0.996988011050418,Minor,Minor,YES
727c701686c18c4a27ca523eb0c5862d497be24e,patterns.rst,,,,,,,,,,,,Major,Major,YES
727c701686c18c4a27ca523eb0c5862d497be24e,quickstart.rst,,,,,,,,,,0.9999075531959534,0.9593389743137302,Minor,Minor,YES
7290981cef49058b9c53f8a4465cf85537c0d22d,sessions.py,62.89635799606464,60.559068364108256,-2.3372896319563807,27.0,27.0,0.0,168.0,175.0,7.0,0.9974923729896544,0.9319846686927584,Minor,Minor,YES
7331ae3df58bdf322122010e598b7e7bb793daea,basic.py,,,,,,,,,,1.0000001192092896,0.982916929996113,Minor,Minor,YES
738c66eff30d1a5f5672c22a32a02c29d9c38a2b,_themes,,,,,,,,,,,,Major,Major,YES
73a47a0db1a181bb305684115d3dacded0c5a58b,minitwit.py,48.73457184659348,48.945650333297216,0.2110784867037338,44.0,44.0,0.0,250.0,248.0,-2.0,0.9999483227729796,0.9907917917205484,Minor,Minor,YES
74514fc83795d5ca705f67333993b5c7f9d01316,packages.rst,,,,,,,,,,1.0,0.9982583642097366,Minor,Minor,YES
745638e774063de206aae930df71789de13e7c73,flask.py,,,,,,,,,,1.000000238418579,0.9803172923390387,Minor,Minor,YES
745638e774063de206aae930df71789de13e7c73,flask_tests.py,,,,,,,,,,1.0000001192092896,0.9451481658574178,Minor,Minor,YES
74862dcbca052ea0a994da3f507c00e9cc18821c,Makefile,,,,,,,,,,0.9871107339859008,0.4936026796278622,Minor,Major,NO
74d458b40c0bdb140e7feab9af407642eb3dcea1,flask.py,,,,,,,,,,1.0,0.999296583722746,Minor,Minor,YES
74f4af59f631ef154ffe6f34d8e525a05f97d4a6,app.py,,,,,,,,,,1.0,0.9991827057569282,Minor,Minor,YES
7503fc81752d4917fc4a9da808ee6bc37f474ff1,LICENSE,,,,,,,,,,0.9975844621658324,0.9436067973221672,Minor,Minor,YES
7503fc81752d4917fc4a9da808ee6bc37f474ff1,contents.rst.inc,,,,,,,,,,0.9999914169311525,0.9841884782349518,Minor,Minor,YES
7503fc81752d4917fc4a9da808ee6bc37f474ff1,license.rst,,,,,,,,,,0.9758349657058716,0.368391737207916,Minor,Major,NO
7503fc81752d4917fc4a9da808ee6bc37f474ff1,upgrading.rst,,,,,,,,,,0.999439537525177,0.8336268417937128,Minor,Major,NO
75050d4bc5ee656c7b33d998107829b6ff138f6d,foreword.rst,,,,,,,,,,1.0000001192092896,0.997427314851634,Minor,Minor,YES
75050d4bc5ee656c7b33d998107829b6ff138f6d,quickstart.rst,,,,,,,,,,1.0,0.9996425583984698,Minor,Minor,YES
75050d4bc5ee656c7b33d998107829b6ff138f6d,signals.rst,,,,,,,,,,0.9999998807907104,0.9987271836416194,Minor,Minor,YES
75057bb4112d16acc7ed5dafce6a8168b343fd78,flask.py,,,,,,,,,,0.9999600052833556,0.9964385369406378,Minor,Minor,YES
750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c,MANIFEST.in,,,,,,,,,,0.9988563060760498,0.9354885337119246,Minor,Minor,YES
75461c1467bbb2d83ee787bb13f4a338a4b8ad3e,CHANGES,,,,,,,,,,0.999824047088623,0.9419587714906508,Minor,Minor,YES
75461c1467bbb2d83ee787bb13f4a338a4b8ad3e,flask.py,,,,,,,,,,1.0,0.994220285884595,Minor,Minor,YES
75461c1467bbb2d83ee787bb13f4a338a4b8ad3e,flask_tests.py,,,,,,,,,,1.0,0.990591588490696,Minor,Minor,YES
7599046d042d1bb3f2db6cdcd6458338802901c4,CHANGES,,,,,,,,,,0.9994616508483888,0.9009740506930304,Minor,Minor,YES
7599046d042d1bb3f2db6cdcd6458338802901c4,flask.py,,,,,,,,,,1.0000001192092896,0.9857701906862986,Minor,Minor,YES
7599046d042d1bb3f2db6cdcd6458338802901c4,flask_tests.py,,,,,,,,,,0.9999999403953552,0.987616932216638,Minor,Minor,YES
7599046d042d1bb3f2db6cdcd6458338802901c4,mail.txt,,,,,,,,,,,,Major,Major,YES
7599046d042d1bb3f2db6cdcd6458338802901c4,quickstart.rst,,,,,,,,,,0.9999999403953552,0.9902814616768169,Minor,Minor,YES
764b4e4f7dbe48366d7f01d8bd0c56f4e76b79ee,Makefile,,,,,,,,,,0.999935269355774,0.9574300913851994,Minor,Minor,YES
766522cb587850f643f3bb6cb011735ae6a98510,CHANGES,,,,,,,,,,0.9998589754104614,0.995129322156377,Minor,Minor,YES
766522cb587850f643f3bb6cb011735ae6a98510,__init__.py,100.0,100.0,0.0,0.0,0.0,,41.0,41.0,0.0,0.9999198317527772,0.984214562122011,Minor,Minor,YES
766522cb587850f643f3bb6cb011735ae6a98510,setup.py,,,,,,,,,,0.9999998807907104,0.9932743358216728,Minor,Minor,YES
76796c326d9abc243034847c41aa61f80ba3d653,api.rst,,,,,,,,,,0.9999998807907104,0.9067084092896344,Minor,Minor,YES
76796c326d9abc243034847c41aa61f80ba3d653,app.py,,,,,,,,,,0.9999998807907104,0.9973495404163802,Minor,Minor,YES
7680d52f42a562eda2e3f75b34118abb08d93414,CHANGES,,,,,,,,,,0.999560534954071,0.9736832045688024,Minor,Minor,YES
7680d52f42a562eda2e3f75b34118abb08d93414,app.py,,,,,,,,,,1.000000238418579,0.9985818664668364,Minor,Minor,YES
7680d52f42a562eda2e3f75b34118abb08d93414,flask_tests.py,,,,,,,,,,1.0,0.983084765426013,Minor,Minor,YES
7680d52f42a562eda2e3f75b34118abb08d93414,module.py,62.36378404909623,61.98255453853597,-0.381229510560253,19.0,19.0,0.0,213.0,221.0,8.0,1.0000001192092896,0.9632963665537416,Minor,Minor,YES
7698c3fd14692aeb947d22d0822df061e4312b03,CHANGES,,,,,,,,,,0.999896764755249,0.9677097352023184,Minor,Minor,YES
77492f8afad5b8a3cc8bca297bf40c73b9e18ff4,signals.rst,,,,,,,,,,0.9999998807907104,0.9986826495692422,Minor,Minor,YES
775caf726db10c6c736a454b17fcc0f1f1474193,views.py,74.91151384315297,68.79330268144663,-6.118211161706341,20.0,22.0,2.0,102.0,112.0,10.0,0.9996368288993835,0.8551109169401988,Minor,Major,NO
77743a5f15ddbc7d826abd4f189217bef88991b6,module.py,63.36190186165337,62.86297322714497,-0.4989286345084025,19.0,19.0,0.0,202.0,204.0,2.0,1.0000001192092896,0.9840619438534448,Minor,Minor,YES
77743a5f15ddbc7d826abd4f189217bef88991b6,packages.rst,,,,,,,,,,1.0,0.8290963893735578,Minor,Major,NO
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,config.py,63.25765084937921,,,20.0,,,152.0,,,0.9999998807907104,0.9753678301443528,Minor,Minor,YES
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,flask_tests.py,,,,,,,,,,1.0,0.9904604551676534,Minor,Minor,YES
77e2fbf249031a7adb7e745f15ad5645027b5994,app.py,,,,,,,,,,1.0,0.9831503573755944,Minor,Minor,YES
77e2fbf249031a7adb7e745f15ad5645027b5994,logging.py,,100.0,,,1.0,,,42.0,,,,Major,Major,YES
77e2fbf249031a7adb7e745f15ad5645027b5994,testing.py,93.88811149903202,93.88811149903202,0.0,8.0,8.0,0.0,44.0,45.0,1.0,0.9999332427978516,1.0000000000000004,Minor,Minor,YES
7829e6ec98f9c84159dcb2aa9fb210b88d97dd33,quickstart.rst,,,,,,,,,,1.0,0.997372159146802,Minor,Minor,YES
785e94bf1e914c00a74b92e3549f86826d947f5b,AUTHORS,,,,,,,,,,0.9997878670692444,0.9617621187050788,Minor,Minor,YES
785e94bf1e914c00a74b92e3549f86826d947f5b,CHANGES,,,,,,,,,,0.9998213648796082,0.9817848177312084,Minor,Minor,YES
791cdb28f593d4d7649d88407fcd193834512219,index.html,,,,,,,,,,1.0,0.9938156582060864,Minor,Minor,YES
793a56bc8b3a42601f0d3e9b6a1f0f73a9c31c33,contents.rst.inc,,,,,,,,,,0.9998960494995116,0.9804274240373084,Minor,Minor,YES
793a56bc8b3a42601f0d3e9b6a1f0f73a9c31c33,styleguide.rst,,,,,,,,,,,,Major,Major,YES
7997bae5bb048e4623647c57faae447b28da907f,extensions.rst,,,,,,,,,,0.9998412132263184,0.9491658446012128,Minor,Minor,YES
7997bae5bb048e4623647c57faae447b28da907f,flaskext_compat.py,77.35416460291484,82.30904327844118,4.954878675526345,14.0,14.0,0.0,73.0,61.0,-12.0,0.9964154958724976,0.5335190175527557,Minor,Major,NO
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,app.py,,,,,,,,,,0.9999876618385316,0.9763441494351802,Minor,Minor,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,blueprints.py,,69.5596163947885,,,28.0,,,172.0,,,,Major,Major,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,ctx.py,,,,,,,,,,0.9996985793113708,0.9206513384254096,Minor,Minor,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,flask_tests.py,,,,,,,,,,1.0,0.9995980218256328,Minor,Minor,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,helpers.py,42.897316258544,42.94560969936157,0.0482934408175736,75.0,86.0,11.0,548.0,568.0,20.0,1.0,0.9256090544288827,Minor,Minor,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,module.py,62.915597004955885,91.23490613755764,28.31930913260176,20.0,10.0,-10.0,230.0,43.0,-187.0,0.993321657180786,0.0044831199148861,Minor,Major,NO
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,templating.py,69.10776645571029,68.49002245640968,-0.6177439993006146,35.0,36.0,1.0,140.0,143.0,3.0,0.9998941421508788,0.9726822747927322,Minor,Minor,YES
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,wrappers.py,72.70444360930638,73.017266511109,0.3128229018026189,20.0,17.0,-3.0,102.0,111.0,9.0,0.9996853470802308,0.9014848626200191,Minor,Minor,YES
7a4b6088395387abe4127c9650f9cbaac11a0ec4,flask.py,,,,,,,,,,1.0000001192092896,0.9937269593622968,Minor,Minor,YES
7a4b6088395387abe4127c9650f9cbaac11a0ec4,flask_tests.py,,,,,,,,,,0.9999999403953552,0.9697916252273632,Minor,Minor,YES
7afd49c6488461a82505654a88861cdb16356b74,favicon.rst,,,,,,,,,,,,Major,Major,YES
7afd49c6488461a82505654a88861cdb16356b74,index.rst,,,,,,,,,,0.9999356269836426,0.9936905367902896,Minor,Minor,YES
7b5015010bc8c2a2d56c7c50b37e5b9facdad102,flask.py,,,,,,,,,,0.9999166131019592,0.9842937652004744,Minor,Minor,YES
7bb0e33a687b3498c401a8dbcf7864d543a1817a,foreword.rst,,,,,,,,,,1.0,0.9656485658058536,Minor,Minor,YES
7c9303b7502403c372171e1e045433b57259a56b,becomingbig.rst,,,,,,,,,,0.9999403357505798,0.9899292904755432,Minor,Minor,YES
7cf5a9bf6e34fc57f82e560f01c408fbe603e9d4,flask.py,,,,,,,,,,1.0000001192092896,0.9929841608773312,Minor,Minor,YES
7d4c7847085dfe19893ff2a7d4c0d1bd0fbb7981,uwsgi.rst,,,,,,,,,,0.999987542629242,0.9950859463140528,Minor,Minor,YES
7d6b8e9ab3e738d69e39ad53a7c0f6a552d5284a,flask.py,,,,,,,,,,1.0000001192092896,0.9533277121608108,Minor,Minor,YES
7d7d810aea5472101ce04956889dfdb77173a912,app.py,,,,,,,,,,0.9999999403953552,0.9996627775002328,Minor,Minor,YES
7dae84f0027945bac29b45b63fdc0f795a5a813a,fastcgi.rst,,,,,,,,,,0.9999999403953552,0.9251543220000624,Minor,Minor,YES
7dcf6cbc3141d100e229b4a781f67ab1286af055,ctx.py,,,,,,,,,,0.999752163887024,0.9947959483910016,Minor,Minor,YES
7e1db5978c3c7aedcb43d7e2036edc85b0a22a6b,viewdecorators.rst,,,,,,,,,,1.0000001192092896,0.982082776327131,Minor,Minor,YES
7e1ebae3a2879b989cae4d27bb8dd1dc8a1313ee,make-release.py,55.316085653964784,55.316085653964784,0.0,26.0,26.0,0.0,150.0,150.0,0.0,0.9999912977218628,0.9977968671684236,Minor,Minor,YES
7e55b5084ddbaeeadd8358b216f36e7706c79199,flaskr_tests.py,70.4219402398967,70.0234714927687,-0.3984687471279926,18.0,18.0,0.0,74.0,75.0,1.0,0.9997498989105223,0.9800462058627912,Minor,Minor,YES
7e55b5084ddbaeeadd8358b216f36e7706c79199,testing.rst,,,,,,,,,,0.9999167323112488,0.8894905999859343,Minor,Major,NO
7e6c70a133c833ef08f83a7e5cc926bf6e5581f1,blueprints.py,60.99400963812272,59.86954497328781,-1.1244646648349104,39.0,41.0,2.0,291.0,311.0,20.0,1.0000001192092896,0.932900041972358,Minor,Minor,YES
7e8019565f79e157fcc13cf285247070d69ef889,AUTHORS,,,,,,,,,,0.9994936585426332,0.9602560036347448,Minor,Minor,YES
7ea1b801cc1f7d09ee18e8d70957c9d34b870700,flask.py,,,,,,,,,,1.0000001192092896,0.9892557677135364,Minor,Minor,YES
7ed3196e8d1861acd027c409c47e51cce812ba63,__init__.py,100.0,100.0,0.0,0.0,0.0,,35.0,35.0,0.0,0.9998493194580078,0.9779246627132744,Minor,Minor,YES
7ed3196e8d1861acd027c409c47e51cce812ba63,api.rst,,,,,,,,,,0.9999999403953552,0.997293181814794,Minor,Minor,YES
7ed3196e8d1861acd027c409c47e51cce812ba63,helpers.py,44.8104608357965,43.59276640118046,-1.2176944346160354,63.0,64.0,1.0,496.0,516.0,20.0,1.0,0.963076174571707,Minor,Minor,YES
7f4c12b33565c4d0802c4385bb2bbaa6c5735196,CHANGES,,,,,,,,,,0.99956214427948,0.9727515902428088,Minor,Minor,YES
7f4c12b33565c4d0802c4385bb2bbaa6c5735196,ctx.py,,,,,,,,,,1.0,0.9747210527410702,Minor,Minor,YES
7f4c12b33565c4d0802c4385bb2bbaa6c5735196,regression.py,,80.22910346641746,,,15.0,,,83.0,,,,Major,Major,YES
8009bd986940378bba1399dbfce90d03e441467b,deploying.rst,,,,,,,,,,0.9999998211860656,0.9980009618593136,Minor,Minor,YES
8017febac4d8cfec57378a6d5514ab19957f8cdc,helpers.py,43.39192912297376,43.701971434988685,0.3100423120149287,65.0,66.0,1.0,517.0,520.0,3.0,1.0,0.9965516570537528,Minor,Minor,YES
801918603cb075f96ff6c08a6fc6fb165f1eecda,helpers.py,45.49998087294635,45.49998087294635,0.0,56.0,56.0,0.0,463.0,463.0,0.0,0.9998681545257568,0.9982250792840828,Minor,Minor,YES
80268a408b981254bbf2bd318aaade9a21a281ef,conf.py,,,,,,,,,,1.000000238418579,0.9963040504651476,Minor,Minor,YES
80268a408b981254bbf2bd318aaade9a21a281ef,others.rst,,,,,,,,,,0.9999998807907104,0.6164370491070075,Minor,Major,NO
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,__init__.py,100.0,100.0,0.0,0.0,0.0,,28.0,28.0,0.0,0.999084174633026,0.9104042202994788,Minor,Minor,YES
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,app.py,,,,,,,,,,0.9998412728309632,0.9972171962656194,Minor,Minor,YES
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,ctx.py,,,,,,,,,,0.999950349330902,0.9895547837483408,Minor,Minor,YES
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,helpers.py,51.83746728698641,51.83746728698641,0.0,50.0,50.0,0.0,366.0,366.0,0.0,0.9999728798866272,0.9983615679614088,Minor,Minor,YES
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,templating.py,81.8644846543605,81.8644846543605,0.0,16.0,16.0,0.0,86.0,86.0,0.0,0.9999743700027466,0.9958134063449736,Minor,Minor,YES
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,wrappers.py,71.38076104429906,71.38076104429906,0.0,11.0,11.0,0.0,70.0,70.0,0.0,0.9999510049819946,0.9954022589099104,Minor,Minor,YES
81433cec2987036b3c04d7f5211b128355235837,CHANGES,,,,,,,,,,1.0,0.993506116255956,Minor,Minor,YES
8171da88a49eba769d313a51591ee8575be59762,quickstart.rst,,,,,,,,,,1.0000001192092896,0.8955665650509849,Minor,Major,NO
824c10c6e4d9c2235d41a2276a0158b1456c3b06,mongokit.rst,,,,,,,,,,,,Major,Major,YES
82b143f9720ea5837289af32785ce5ef951943d9,CHANGES,,,,,,,,,,0.99965900182724,0.974403932069418,Minor,Minor,YES
8340d3c9f5cb38f23dd16d7d28aa643a121c4236,helpers.py,40.68566637169105,40.41673642155234,-0.2689299501387054,97.0,97.0,0.0,639.0,646.0,7.0,1.0,0.9901217290473586,Minor,Minor,YES
83b1da8df8ead2d419382af2ab3c3a4fa9db3b8b,api.rst,,,,,,,,,,0.9999998807907104,0.99940852892679,Minor,Minor,YES
84899948be190a5e180fdccb25e6d7a8498fee7c,index.rst,,,,,,,,,,0.9999952912330629,0.9817336589136813,Minor,Minor,YES
854e0e26d16408760072308c44b9160a9fb39abd,api.rst,,,,,,,,,,1.000000238418579,0.9827307806079142,Minor,Minor,YES
854e0e26d16408760072308c44b9160a9fb39abd,distribute.rst,,,,,,,,,,0.999972641468048,0.9954977347415618,Minor,Minor,YES
854e0e26d16408760072308c44b9160a9fb39abd,fileuploads.rst,,,,,,,,,,1.000000238418579,0.9935823842750522,Minor,Minor,YES
855e7e9327c0095f39b34bd56b08aa63c87f9dfd,LICENSE,,,,,,,,,,,,Major,Major,YES
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,CHANGES,,,,,,,,,,0.9996038675308228,0.9686288746490958,Minor,Minor,YES
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,app.py,,,,,,,,,,0.9999998807907104,0.9897888925646768,Minor,Minor,YES
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,config.rst,,,,,,,,,,0.9999395608901978,0.972117257192944,Minor,Minor,YES
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,flask_tests.py,,,,,,,,,,0.9998841881752014,0.9810285867534076,Minor,Minor,YES
858806da69f9f46eb4abaf67bf78d864ea104760,helpers.py,45.43318470016794,45.19964243084159,-0.2335422693263567,60.0,60.0,0.0,488.0,490.0,2.0,1.0,0.9933597352209096,Minor,Minor,YES
85ca089dde8814c4a42ad4574cddce25d60e5e25,quickstart.rst,,,,,,,,,,1.0000001192092896,0.9967338355614164,Minor,Minor,YES
85d43079d137c3f15e3ed7a9545ba2db92718194,fileuploads.rst,,,,,,,,,,,,Major,Major,YES
85ed1bf05834f484ce7dfdc37e11b89eec8cee65,views.rst,,,,,,,,,,1.0000001192092896,0.8650759773144736,Minor,Major,NO
85efa3f89571d66071b86110bf7b615e38234aa8,flask-07-upgrade.py,,,,,,,,,,1.0000001192092896,0.8965006743432664,Minor,Major,NO
85efa3f89571d66071b86110bf7b615e38234aa8,index.html,,,,,,,,,,0.9862253069877625,0.4450866059065563,Minor,Major,NO
85efa3f89571d66071b86110bf7b615e38234aa8,test.py,100.0,100.0,0.0,5.0,6.0,1.0,37.0,46.0,9.0,0.9944100975990297,0.7245226294339738,Minor,Major,NO
85ff63c32e7237280bff3293481a371fb3da180c,flask_tests.py,,,,,,,,,,0.9999316334724426,0.9993443919496996,Minor,Minor,YES
85ff63c32e7237280bff3293481a371fb3da180c,helpers.py,49.61376519036334,48.97045847064363,-0.6433067197197104,50.0,51.0,1.0,402.0,413.0,11.0,1.0,0.9709287761721724,Minor,Minor,YES
8605cc310d260c3b08160881b09da26c2cc95f8d,.gitignore,,,,,,,,,,0.9988982677459716,0.8003203203845001,Minor,Major,NO
86175054d63df56c4f3c79108d363ef5e127e440,api.rst,,,,,,,,,,0.9999271631240844,0.991926228402236,Minor,Minor,YES
86175054d63df56c4f3c79108d363ef5e127e440,appfactories.rst,,,,,,,,,,0.9999486207962036,0.9912047814451372,Minor,Minor,YES
86175054d63df56c4f3c79108d363ef5e127e440,blueprints.py,62.46142947365411,60.99400963812272,-1.4674198355313877,39.0,39.0,0.0,264.0,291.0,27.0,0.9914742708206176,0.887105030164419,Minor,Major,NO
86175054d63df56c4f3c79108d363ef5e127e440,quickstart.rst,,,,,,,,,,1.0000001192092896,0.998055029227261,Minor,Minor,YES
87234fb2f8c896bd2df336bdce5ffb3e85112cdc,quickstart.rst,,,,,,,,,,0.9999993443489076,0.9996111823702348,Minor,Minor,YES
874079bffed0f02235f55e4a512822194ac2449a,__init__.py,100.0,100.0,0.0,0.0,0.0,,38.0,38.0,0.0,0.9999589920043944,0.9832758664251444,Minor,Minor,YES
874079bffed0f02235f55e4a512822194ac2449a,setup.py,,,,,,,,,,1.0,0.9938698720599288,Minor,Minor,YES
8798b4b7112fb984bd244c8581ab03ef4a7ba766,__init__.py,100.0,100.0,0.0,0.0,0.0,,23.0,23.0,0.0,0.999475121498108,0.9797626637181396,Minor,Minor,YES
8798b4b7112fb984bd244c8581ab03ef4a7ba766,app.py,,,,,,,,,,0.9989519119262696,0.9731708581109524,Minor,Minor,YES
8798b4b7112fb984bd244c8581ab03ef4a7ba766,flask_tests.py,,,,,,,,,,0.9998316764831544,0.9986877956352288,Minor,Minor,YES
87c2c794421f8a39aa98a35f518613cfd38852d5,mongokit.rst,,,,,,,,,,0.998026728630066,0.9009004869468776,Minor,Minor,YES
87f50fdc6f01160d75fcc87569f0754b800fc59f,debughelpers.py,,,,,,,,,,1.0,0.9910370457395064,Minor,Minor,YES
881aa3ab2dad11edcddd0d5996fea9bdc3132224,api.rst,,,,,,,,,,1.000000238418579,0.9992195769806133,Minor,Minor,YES
8837678a088ad4ec710d78de3c30f87be2d13de6,extensiondev.rst,,,,,,,,,,0.9999999403953552,0.9598321829891086,Minor,Minor,YES
8840973a337757ba5b7dab0df00a82d8489d3a06,index.rst,,,,,,,,,,0.9999723434448242,0.9938458616151654,Minor,Minor,YES
88617311dba62992bf5736b35e3da9359ac5fedf,subclassing.py,,87.62067424240057,,,4.0,,,46.0,,,,Major,Major,YES
88883aa6db3b27f132000a4cf2a99c1fbbe941c9,app.py,,,,,,,,,,0.9999998807907104,0.984915786357207,Minor,Minor,YES
88883aa6db3b27f132000a4cf2a99c1fbbe941c9,flask_tests.py,,,,,,,,,,1.0000001192092896,0.9863890799111218,Minor,Minor,YES
88a031ab24b0e7e2a5190f9e48f80f2b21aba1a0,flask.py,,,,,,,,,,0.9999998807907104,0.9998019919576904,Minor,Minor,YES
88d9315d1955ea4ee99f53e21593a0d1d9047ed0,CHANGES,,,,,,,,,,0.999903678894043,0.9749370863483406,Minor,Minor,YES
88d9315d1955ea4ee99f53e21593a0d1d9047ed0,__init__.py,100.0,100.0,0.0,0.0,0.0,,24.0,24.0,0.0,0.9998931884765624,0.9699687061070869,Minor,Minor,YES
88ea383394b47278779031b47de23fbd5ba89dbe,flasky.css_t,,,,,,,,,,0.9999999403953552,0.989327110144448,Minor,Minor,YES
88f671aaaef334caf3231095b119cac094ff5ffb,flask.py,,,,,,,,,,1.0000001192092896,0.946232659974277,Minor,Minor,YES
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,flask_tests.py,,,,,,,,,,0.9997835755348206,0.9873032799887432,Minor,Minor,YES
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,helpers.py,51.790561335369055,51.87237523761494,0.0818139022458837,50.0,50.0,0.0,370.0,371.0,1.0,0.99990713596344,0.995198553205484,Minor,Minor,YES
89ed7e616e8b1bd16285703e44ecb40c953671cb,approved.rst,,,,,,,,,,0.9980356693267822,0.776724108546528,Minor,Major,NO
89ed7e616e8b1bd16285703e44ecb40c953671cb,listed.rst,,,,,,,,,,0.9999998807907104,0.8925781368475458,Minor,Major,NO
8a14a875d26dc0923c4c52ed1e56eb112d81e723,CHANGES,,,,,,,,,,0.9998375177383424,0.9889361545446888,Minor,Minor,YES
8a73097fe528430eb77ac26c81ba85229a8af553,flask_tests.py,,,,,,,,,,1.0,0.9742509026962832,Minor,Minor,YES
8b974eb35523fde507055a27f70484133bb21b79,quickstart.rst,,,,,,,,,,1.0000001192092896,0.9924589450019032,Minor,Minor,YES
8ba6673670ec58e9cf32c6525d1903bc8f9b66d9,upgrading.rst,,,,,,,,,,1.0,0.9828719670035566,Minor,Minor,YES
8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce,flaskext_test.py,,,,,,,,,,0.998723030090332,0.9854764013307072,Minor,Minor,YES
8c26bec55c13804a01c11931263c9e9e4dab4afb,sidebarintro.html,,,,,,,,,,0.990410327911377,0.7013167782632348,Minor,Major,NO
8d2daea327c2d0654004c2be9cb2eae074bbb80a,fileuploads.rst,,,,,,,,,,0.9993755221366882,0.9811458091614104,Minor,Minor,YES
8d356d7cda963e2fa6437c5a5fef035e13cc80c5,_themes,,,,,,,,,,,,Major,Major,YES
8d356d7cda963e2fa6437c5a5fef035e13cc80c5,conf.py,46.94672786920311,49.82418047143514,2.877452602232033,0.0,0.0,,241.0,243.0,2.0,0.9999999403953552,0.9946178592785836,Minor,Minor,YES
8d356d7cda963e2fa6437c5a5fef035e13cc80c5,mod_wsgi.rst,,,,,,,,,,1.0000001192092896,0.9948152097524862,Minor,Minor,YES
8d356d7cda963e2fa6437c5a5fef035e13cc80c5,touch-icon.png,,,,,,,,,,,,Major,Major,YES
8d49440d8b881b2df2c10085a58d3a4e4085147e,testing.rst,,,,,,,,,,1.0000001192092896,0.8993672310688083,Minor,Major,NO
8da8a21b69cc06e58b1b28fa0ecec63b5cf3d9b4,app.py,,,,,,,,,,0.9996047019958496,0.9875733606324288,Minor,Minor,YES
8da8a21b69cc06e58b1b28fa0ecec63b5cf3d9b4,config.py,,,,,,,,,,0.9999998807907104,0.9646522483810333,Minor,Minor,YES
8da8a21b69cc06e58b1b28fa0ecec63b5cf3d9b4,config.py,,,,,,,,,,0.9999998807907104,0.9646522483810333,Minor,Minor,YES
8da8a21b69cc06e58b1b28fa0ecec63b5cf3d9b4,config.py,,,,,,,,,,0.9999998807907104,0.9646522483810333,Minor,Minor,YES
8da8a21b69cc06e58b1b28fa0ecec63b5cf3d9b4,config.py,,,,,,,,,,0.9999998807907104,0.9646522483810333,Minor,Minor,YES
